spectrum_id,sample_id,validation_fold,l0_required,canonical_topology,voltage,time,manual_fmin,manual_fmax,predicted_fmin,predicted_fmax
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::1",181,129,True,TWO_PROCESS,1.3647585030303029,4892.798346689107,3.0,4006.15,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::2",181,129,True,TWO_PROCESS,1.3847744196969698,4997.644173342952,2.0,5435.93,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::3",181,129,True,TWO_PROCESS,1.404791509090909,5102.153132470498,2.0,5435.9331,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::4",181,129,True,TWO_PROCESS,1.4247939303030301,5204.3985079374015,3.0,5435.9331,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::5",181,129,True,TWO_PROCESS,1.4447821621212118,5306.680387338152,3.0,6333.79,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::6",181,129,True,TWO_PROCESS,1.4648034515151516,5408.228124657981,3.0,5435.93,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::7",181,129,True,TWO_PROCESS,1.484764087878788,5508.8451658212725,3.0,6333.79,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::8",181,129,True,TWO_PROCESS,1.5047633742424242,5610.523701986909,4.0,5435.93,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::9",181,129,True,TWO_PROCESS,1.5247625333333334,5713.666756376041,4.0,6333.79,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::10",181,129,True,TWO_PROCESS,1.544732853030303,5818.650106679255,4.0,6333.79,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::11",181,129,True,ONE_PROCESS,1.5647809787878788,5924.802771226281,6.0,5435.9331,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::12",181,129,True,ONE_PROCESS,1.5847884227272726,6027.085853070332,4.0,3441.1,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::13",181,129,True,ONE_PROCESS,1.6047964863636361,6127.4211032396315,4.0,5435.93,,
"C:\Users\Herman\Desktop\Ti overlayer backup\181.eisfit.json::\\ELECTROLYZER\PEM-WE_measurements\2025\181_II_II_Ti520nm + IrOx Ar14 O1, etched, Ir 25nm, RDC837\II_Day4_procedure1_05_PEIS_C02.mpt::working::working::14",181,129,True,TWO_PROCESS,1.6247854484848485,6227.497226738444,4.0,7374.48,,
